run,type,module,name,attrname,attrvalue,value
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].appl,generatedWSMs,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].appl,receivedWSMs,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].appl,generatedBSMs,,,131
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].appl,receivedBSMs,,,2496
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].appl,generatedWSAs,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].appl,receivedWSAs,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.phy80211p,busyTime,,,0.019815572519084
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,ReceivedBroadcasts,,,2496
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,SentPackets,,,131
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,SentAcknowledgements,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,RetriesExceeded,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,SNIRLostPackets,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,RXTXLostPackets,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,TotalLostPackets,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,TooLittleTime,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,TimesIntoBackoff,,,131
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,SlotsBackoff,,,182
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,NumInternalContention,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,totalBusyTime,,,0.273339
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,retriesExceeded:count,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,sentAcks:count,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,sentPackets:count,,,131
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,collisions:count,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].nic.mac1609_4,channelBusy:timeavg,,,0.020865572519084
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].veinsmobility,startTime,,,13.1
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].veinsmobility,totalTime,,,13
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].veinsmobility,stopTime,,,26.2
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].veinsmobility,minSpeed,,,0.25331873658695
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].veinsmobility,maxSpeed,,,13.697302625012
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].veinsmobility,totalDistance,,,133.32553055902
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[13].veinsmobility,totalCO2Emission,,,47.080194457847
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].appl,generatedWSMs,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].appl,receivedWSMs,,,1
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].appl,generatedBSMs,,,266
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].appl,receivedBSMs,,,4861
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].appl,generatedWSAs,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].appl,receivedWSAs,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.phy80211p,busyTime,,,0.019014135338345
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,ReceivedBroadcasts,,,4862
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,SentPackets,,,266
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,SentAcknowledgements,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,RetriesExceeded,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,SNIRLostPackets,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,RXTXLostPackets,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,TotalLostPackets,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,TooLittleTime,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,TimesIntoBackoff,,,266
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,SlotsBackoff,,,414
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,NumInternalContention,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,totalBusyTime,,,0.533706
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,retriesExceeded:count,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,sentAcks:count,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,sentPackets:count,,,266
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,collisions:count,,,0
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].nic.mac1609_4,channelBusy:timeavg,,,0.020064135338345
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].veinsmobility,startTime,,,6.1
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].veinsmobility,totalTime,,,26.5
Scenario2-0-20260614-20:18:21-2758,scalar,Scenario.node[6].veinsmobility,stopTime,,,32.7
