run,type,module,name,attrname,attrvalue,value
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].appl,generatedWSMs,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].appl,receivedWSMs,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].appl,generatedBSMs,,,152
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].appl,receivedBSMs,,,981
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].appl,generatedWSAs,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].appl,receivedWSAs,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.phy80211p,busyTime,,,0.007615263157895
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,ReceivedBroadcasts,,,981
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,SentPackets,,,152
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,SentAcknowledgements,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,RetriesExceeded,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,SNIRLostPackets,,,132
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,RXTXLostPackets,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,TotalLostPackets,,,132
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,TooLittleTime,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,TimesIntoBackoff,,,152
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,SlotsBackoff,,,233
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,NumInternalContention,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,totalBusyTime,,,0.12828
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,retriesExceeded:count,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,sentAcks:count,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,sentPackets:count,,,152
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,collisions:count,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].nic.mac1609_4,channelBusy:timeavg,,,0.0084394736842107
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].veinsmobility,startTime,,,13.1
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].veinsmobility,totalTime,,,15.1
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].veinsmobility,stopTime,,,28.3
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].veinsmobility,minSpeed,,,0.2489653699901
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].veinsmobility,maxSpeed,,,10.690919181606
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].veinsmobility,totalDistance,,,134.01610082654
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[13].veinsmobility,totalCO2Emission,,,40.359728967443
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].appl,generatedWSMs,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].appl,receivedWSMs,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].appl,generatedBSMs,,,256
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].appl,receivedBSMs,,,1859
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].appl,generatedWSAs,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].appl,receivedWSAs,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].nic.phy80211p,busyTime,,,0.0086287499999999
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].nic.mac1609_4,ReceivedBroadcasts,,,1859
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].nic.mac1609_4,SentPackets,,,256
Scenario3-1-20260625-11:51:52-4270,scalar,Scenario.node[6].nic.mac1609_4,SentAcknowledgements,,,0
