run,type,module,name,attrname,attrvalue,value
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].appl,generatedWSMs,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].appl,receivedWSMs,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].appl,generatedBSMs,,,122
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].appl,receivedBSMs,,,747
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].appl,generatedWSAs,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].appl,receivedWSAs,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.phy80211p,busyTime,,,0.0069645901639345
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,ReceivedBroadcasts,,,747
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,SentPackets,,,122
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,SentAcknowledgements,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,RetriesExceeded,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,SNIRLostPackets,,,70
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,RXTXLostPackets,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,TotalLostPackets,,,70
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,TooLittleTime,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,TimesIntoBackoff,,,122
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,SlotsBackoff,,,181
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,NumInternalContention,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,totalBusyTime,,,0.097778
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,retriesExceeded:count,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,sentAcks:count,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,sentPackets:count,,,122
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,collisions:count,,,0
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].nic.mac1609_4,channelBusy:timeavg,,,0.0080145901639346
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].veinsmobility,startTime,,,13.1
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].veinsmobility,totalTime,,,12.1
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].veinsmobility,stopTime,,,25.3
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].veinsmobility,minSpeed,,,0.25327512751729
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].veinsmobility,maxSpeed,,,16.48459693824
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].veinsmobility,totalDistance,,,132.81909187847
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[13].veinsmobility,totalCO2Emission,,,56.838021884133
Scenario3-9-20260625-11:56:38-4360,scalar,Scenario.node[6].appl,generatedWSMs,,,0
