run,type,module,name,attrname,attrvalue,value
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].appl,generatedWSMs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].appl,receivedWSMs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].appl,generatedBSMs,,,697
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].appl,receivedBSMs,,,13405
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].appl,generatedWSAs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].appl,receivedWSAs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.phy80211p,busyTime,,,0.02055827833573
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,ReceivedBroadcasts,,,13405
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,SentPackets,,,697
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,SentAcknowledgements,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,RetriesExceeded,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,SNIRLostPackets,,,373
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,RXTXLostPackets,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,TotalLostPackets,,,373
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,TooLittleTime,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,TimesIntoBackoff,,,697
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,SlotsBackoff,,,1027
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,NumInternalContention,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,totalBusyTime,,,1.494174117207
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,retriesExceeded:count,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,sentAcks:count,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,sentPackets:count,,,697
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,collisions:count,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].nic.mac1609_4,channelBusy:timeavg,,,0.021437218324353
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].veinsmobility,startTime,,,2.7
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].veinsmobility,totalTime,,,69.6
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].veinsmobility,stopTime,,,72.4
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].veinsmobility,minSpeed,,,0.24841938510723
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].veinsmobility,maxSpeed,,,16.304200903072
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].veinsmobility,totalDistance,,,994.28493726296
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[2].veinsmobility,totalCO2Emission,,,206.49957217811
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].appl,generatedWSMs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].appl,receivedWSMs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].appl,generatedBSMs,,,757
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].appl,receivedBSMs,,,15499
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].appl,generatedWSAs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].appl,receivedWSAs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.phy80211p,busyTime,,,0.021717727873191
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,ReceivedBroadcasts,,,15499
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,SentPackets,,,757
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,SentAcknowledgements,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,RetriesExceeded,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,SNIRLostPackets,,,309
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,RXTXLostPackets,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,TotalLostPackets,,,309
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,TooLittleTime,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,TimesIntoBackoff,,,757
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,SlotsBackoff,,,1090
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,NumInternalContention,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,totalBusyTime,,,1.70973681849
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,retriesExceeded:count,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,sentAcks:count,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,sentPackets:count,,,757
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,collisions:count,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].nic.mac1609_4,channelBusy:timeavg,,,0.022585691129335
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].veinsmobility,startTime,,,1.1
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].veinsmobility,totalTime,,,75.6
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].veinsmobility,stopTime,,,76.8
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].veinsmobility,minSpeed,,,0.25986513594398
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].veinsmobility,maxSpeed,,,13.821931002381
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].veinsmobility,totalDistance,,,994.79806081671
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[1].veinsmobility,totalCO2Emission,,,192.7489108292
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].appl,generatedWSMs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].appl,receivedWSMs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].appl,generatedBSMs,,,753
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].appl,receivedBSMs,,,16722
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].appl,generatedWSAs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].appl,receivedWSAs,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.phy80211p,busyTime,,,0.023483559096955
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,ReceivedBroadcasts,,,16722
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,SentPackets,,,753
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,SentAcknowledgements,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,RetriesExceeded,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,SNIRLostPackets,,,281
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,RXTXLostPackets,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,TotalLostPackets,,,281
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,TooLittleTime,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,TimesIntoBackoff,,,753
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,SlotsBackoff,,,1096
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,NumInternalContention,,,0
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,totalBusyTime,,,1.834691888616
Scenario5-7-20260628-09:29:01-3161,scalar,Scenario.node[3].nic.mac1609_4,retriesExceeded:count,,,0
