run,type,module,name,attrname,attrvalue,value
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].appl,generatedWSMs,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].appl,receivedWSMs,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].appl,generatedBSMs,,,784
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].appl,receivedBSMs,,,17111
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].appl,generatedWSAs,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].appl,receivedWSAs,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.phy80211p,busyTime,,,0.022699591836744
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,ReceivedBroadcasts,,,17111
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,SentPackets,,,784
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,SentAcknowledgements,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,RetriesExceeded,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,SNIRLostPackets,,,1
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,RXTXLostPackets,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,TotalLostPackets,,,1
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,TooLittleTime,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,TimesIntoBackoff,,,784
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,SlotsBackoff,,,1165
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,NumInternalContention,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,totalBusyTime,,,1.86186479806
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,retriesExceeded:count,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,sentAcks:count,,,0
Scenario5-6-20260628-09:27:52-3145,scalar,Scenario.node[1].nic.mac1609_4,sentPackets:count,,,784
