run,type,module,name,attrname,attrvalue,value
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].appl,generatedWSMs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].appl,receivedWSMs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].appl,generatedBSMs,,,266
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].appl,receivedBSMs,,,940
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].appl,generatedWSAs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].appl,receivedWSAs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.phy80211p,busyTime,,,0.0041248120300753
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,ReceivedBroadcasts,,,940
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,SentPackets,,,266
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,SentAcknowledgements,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,RetriesExceeded,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,SNIRLostPackets,,,115
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,RXTXLostPackets,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,TotalLostPackets,,,115
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,TooLittleTime,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,TimesIntoBackoff,,,266
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,SlotsBackoff,,,400
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,NumInternalContention,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,totalBusyTime,,,0.13765
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,retriesExceeded:count,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,sentAcks:count,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,sentPackets:count,,,266
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,collisions:count,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].nic.mac1609_4,channelBusy:timeavg,,,0.0051748120300753
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].veinsmobility,startTime,,,6.1
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].veinsmobility,totalTime,,,26.5
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].veinsmobility,stopTime,,,32.7
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].veinsmobility,minSpeed,,,0.25235429966287
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].veinsmobility,maxSpeed,,,13.344854560255
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].veinsmobility,totalDistance,,,278.13484619307
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[3].veinsmobility,totalCO2Emission,,,87.688859889241
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].appl,generatedWSMs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].appl,receivedWSMs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].appl,generatedBSMs,,,476
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].appl,receivedBSMs,,,1117
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].appl,generatedWSAs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].appl,receivedWSAs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.phy80211p,busyTime,,,0.0029168067226891
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,ReceivedBroadcasts,,,1117
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,SentPackets,,,476
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,SentAcknowledgements,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,RetriesExceeded,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,SNIRLostPackets,,,218
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,RXTXLostPackets,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,TotalLostPackets,,,218
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,TooLittleTime,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,TimesIntoBackoff,,,476
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,SlotsBackoff,,,751
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,NumInternalContention,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,totalBusyTime,,,0.18882
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,retriesExceeded:count,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,sentAcks:count,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,sentPackets:count,,,476
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,collisions:count,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].nic.mac1609_4,channelBusy:timeavg,,,0.003966806722689
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].veinsmobility,startTime,,,0.1
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].veinsmobility,totalTime,,,47.5
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].veinsmobility,stopTime,,,47.7
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].veinsmobility,minSpeed,,,0.25404528568941
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].veinsmobility,maxSpeed,,,15.209961270213
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].veinsmobility,totalDistance,,,570.56445251498
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[0].veinsmobility,totalCO2Emission,,,172.23858884542
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].appl,generatedWSMs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].appl,receivedWSMs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].appl,generatedBSMs,,,390
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].appl,receivedBSMs,,,2304
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].appl,generatedWSAs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].appl,receivedWSAs,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.phy80211p,busyTime,,,0.0075226666666665
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,ReceivedBroadcasts,,,2304
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,SentPackets,,,390
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,SentAcknowledgements,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,RetriesExceeded,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,SNIRLostPackets,,,517
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,RXTXLostPackets,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,TotalLostPackets,,,517
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,TooLittleTime,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,TimesIntoBackoff,,,390
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,SlotsBackoff,,,552
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,NumInternalContention,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,totalBusyTime,,,0.326742956598
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,retriesExceeded:count,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,sentAcks:count,,,0
Scenario4-8-20260627-16:43:59-6729,scalar,Scenario.node[5].nic.mac1609_4,sentPackets:count,,,390
