run,type,module,name,attrname,attrvalue,value
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].appl,generatedWSMs,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].appl,receivedWSMs,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].appl,generatedBSMs,,,122
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].appl,receivedBSMs,,,2243
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].appl,generatedWSAs,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].appl,receivedWSAs,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.phy80211p,busyTime,,,0.019120655737705
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,ReceivedBroadcasts,,,2243
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,SentPackets,,,122
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,SentAcknowledgements,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,RetriesExceeded,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,SNIRLostPackets,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,RXTXLostPackets,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,TotalLostPackets,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,TooLittleTime,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,TimesIntoBackoff,,,122
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,SlotsBackoff,,,188
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,NumInternalContention,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,totalBusyTime,,,0.246082
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,retriesExceeded:count,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,sentAcks:count,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,sentPackets:count,,,122
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,collisions:count,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].nic.mac1609_4,channelBusy:timeavg,,,0.020170655737705
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].veinsmobility,startTime,,,13.1
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].veinsmobility,totalTime,,,12.1
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].veinsmobility,stopTime,,,25.3
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].veinsmobility,minSpeed,,,0.25327512751729
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].veinsmobility,maxSpeed,,,16.48459693824
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].veinsmobility,totalDistance,,,132.81909187847
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[13].veinsmobility,totalCO2Emission,,,56.838021884133
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].appl,generatedWSMs,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].appl,receivedWSMs,,,1
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].appl,generatedBSMs,,,271
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].appl,receivedBSMs,,,5004
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].appl,generatedWSAs,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].appl,receivedWSAs,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.phy80211p,busyTime,,,0.019212103321032
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,ReceivedBroadcasts,,,5005
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,SentPackets,,,271
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,SentAcknowledgements,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,RetriesExceeded,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,SNIRLostPackets,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,RXTXLostPackets,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,TotalLostPackets,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,TooLittleTime,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,TimesIntoBackoff,,,271
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,SlotsBackoff,,,440
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,NumInternalContention,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,totalBusyTime,,,0.549103
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,retriesExceeded:count,,,0
Scenario2-9-20260625-12:15:00-4714,scalar,Scenario.node[6].nic.mac1609_4,sentAcks:count,,,0
