run,type,module,name,attrname,attrvalue,value
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].appl,generatedWSMs,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].appl,receivedWSMs,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].appl,generatedBSMs,,,147
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].appl,receivedBSMs,,,986
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].appl,generatedWSAs,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].appl,receivedWSAs,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.phy80211p,busyTime,,,0.0076691156462587
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,ReceivedBroadcasts,,,986
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,SentPackets,,,147
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,SentAcknowledgements,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,RetriesExceeded,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,SNIRLostPackets,,,98
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,RXTXLostPackets,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,TotalLostPackets,,,98
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,TooLittleTime,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,TimesIntoBackoff,,,147
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,SlotsBackoff,,,212
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,NumInternalContention,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,totalBusyTime,,,0.128171
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,retriesExceeded:count,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,sentAcks:count,,,0
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,sentPackets:count,,,147
Scenario3-8-20260625-11:56:07-4348,scalar,Scenario.node[13].nic.mac1609_4,collisions:count,,,0
