run,type,module,name,attrname,attrvalue,value
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].appl,generatedWSMs,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].appl,receivedWSMs,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].appl,generatedBSMs,,,264
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].appl,receivedBSMs,,,944
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].appl,generatedWSAs,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].appl,receivedWSAs,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.phy80211p,busyTime,,,0.0041560606060607
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,ReceivedBroadcasts,,,944
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,SentPackets,,,264
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,SentAcknowledgements,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,RetriesExceeded,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,SNIRLostPackets,,,111
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,RXTXLostPackets,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,TotalLostPackets,,,111
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,TooLittleTime,,,0
Scenario4-4-20260627-16:41:58-6680,scalar,Scenario.node[3].nic.mac1609_4,TimesIntoBackoff,,,264
