run,type,module,name,attrname,attrvalue,value
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].appl,generatedWSMs,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].appl,receivedWSMs,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].appl,generatedBSMs,,,721
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].appl,receivedBSMs,,,13983
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].appl,generatedWSAs,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].appl,receivedWSAs,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.phy80211p,busyTime,,,0.020605270457704
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,ReceivedBroadcasts,,,13983
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,SentPackets,,,721
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,SentAcknowledgements,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,RetriesExceeded,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,SNIRLostPackets,,,302
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,RXTXLostPackets,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,TotalLostPackets,,,302
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,TooLittleTime,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,TimesIntoBackoff,,,721
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,SlotsBackoff,,,1099
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,NumInternalContention,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,totalBusyTime,,,1.546314373953
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,retriesExceeded:count,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,sentAcks:count,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,sentPackets:count,,,721
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,collisions:count,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].nic.mac1609_4,channelBusy:timeavg,,,0.0214468013031
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].veinsmobility,startTime,,,1.1
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].veinsmobility,totalTime,,,72
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].veinsmobility,stopTime,,,73.2
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].veinsmobility,minSpeed,,,0.2571140887721
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].veinsmobility,maxSpeed,,,14.580114759998
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].veinsmobility,totalDistance,,,994.28825732562
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[1].veinsmobility,totalCO2Emission,,,192.06817206775
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[3].appl,generatedWSMs,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[3].appl,receivedWSMs,,,0
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[3].appl,generatedBSMs,,,706
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[3].appl,receivedBSMs,,,14416
Scenario5-3-20260627-17:06:48-7603,scalar,Scenario.node[3].appl,generatedWSAs,,,0
