run,type,module,name,attrname,attrvalue,value
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].appl,generatedWSMs,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].appl,receivedWSMs,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].appl,generatedBSMs,,,140
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].appl,receivedBSMs,,,2720
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].appl,generatedWSAs,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].appl,receivedWSAs,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.phy80211p,busyTime,,,0.020205714285714
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,ReceivedBroadcasts,,,2720
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,SentPackets,,,140
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,SentAcknowledgements,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,RetriesExceeded,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,SNIRLostPackets,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,RXTXLostPackets,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,TotalLostPackets,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,TooLittleTime,,,0
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,TimesIntoBackoff,,,140
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,SlotsBackoff,,,226
Scenario2-7-20260625-12:13:44-4692,scalar,Scenario.node[13].nic.mac1609_4,NumInternalContention,,,0
