run,type,module,name,attrname,attrvalue,value
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].appl,generatedWSMs,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].appl,receivedWSMs,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].appl,generatedBSMs,,,138
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].appl,receivedBSMs,,,2664
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].appl,generatedWSAs,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].appl,receivedWSAs,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.phy80211p,busyTime,,,0.02007652173913
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,ReceivedBroadcasts,,,2664
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,SentPackets,,,138
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,SentAcknowledgements,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,RetriesExceeded,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,SNIRLostPackets,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,RXTXLostPackets,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,TotalLostPackets,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,TooLittleTime,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,TimesIntoBackoff,,,138
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,SlotsBackoff,,,198
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,NumInternalContention,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,totalBusyTime,,,0.291546
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,retriesExceeded:count,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,sentAcks:count,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,sentPackets:count,,,138
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,collisions:count,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].nic.mac1609_4,channelBusy:timeavg,,,0.02112652173913
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].veinsmobility,startTime,,,13.1
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].veinsmobility,totalTime,,,13.7
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].veinsmobility,stopTime,,,26.9
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].veinsmobility,minSpeed,,,0.25235429966287
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].veinsmobility,maxSpeed,,,12.719274355954
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].veinsmobility,totalDistance,,,133.20000515286
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[13].veinsmobility,totalCO2Emission,,,44.346395945857
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].appl,generatedWSMs,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].appl,receivedWSMs,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].appl,generatedBSMs,,,252
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].appl,receivedBSMs,,,4446
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].appl,generatedWSAs,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].appl,receivedWSAs,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.phy80211p,busyTime,,,0.018348571428571
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,ReceivedUnicastPackets,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,ReceivedBroadcasts,,,4446
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,SentPackets,,,252
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,SentAcknowledgements,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,RetriesExceeded,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,SNIRLostPackets,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,RXTXLostPackets,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,TotalLostPackets,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,DroppedPacketsInMac,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,TooLittleTime,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,TimesIntoBackoff,,,252
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,SlotsBackoff,,,377
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,NumInternalContention,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,totalBusyTime,,,0.488844
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,retriesExceeded:count,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,sentAcks:count,,,0
Scenario1-6-20260625-12:03:52-4502,scalar,Scenario.node[6].nic.mac1609_4,sentPackets:count,,,252
